datetime,src_ip,user,url,action,status,bytes
2026-01-29T10:44:43Z,10.0.1.196,user34@example.com,http://example.com/admin,Blocked,401,512
2026-01-29T10:44:44Z,10.0.9.172,user35@example.com,http://auth.example.com/admin,Blocked,404,16384
2026-01-29T10:44:45Z,10.0.0.69,user36@example.com,http://example.com/download,Allowed,200,2048
2026-01-29T10:44:46Z,10.0.1.203,user37@example.com,http://files.example.com/settings,Blocked,403,8192
2026-01-29T10:44:47Z,10.0.0.127,user38@example.com,http://files.example.com/report,Blocked,500,2048
2026-01-29T10:44:48Z,10.0.8.143,user39@example.com,http://api.example.com/download,Blocked,403,256
2026-01-29T10:44:49Z,10.0.7.149,user40@example.com,http://auth.example.com/admin,Allowed,200,8192
2026-01-29T10:44:50Z,10.0.4.214,user41@example.com,http://files.example.com/settings,Blocked,502,1024
2026-01-29T10:44:51Z,10.0.4.240,user42@example.com,http://files.example.com/settings,Blocked,401,16384
2026-01-29T10:44:52Z,10.0.8.80,user43@example.com,http://api.example.com/home,Allowed,200,512
2026-01-29T10:44:53Z,10.0.8.87,user44@example.com,http://example.com/settings,Allowed,200,4096
2026-01-29T10:44:54Z,10.0.9.195,user45@example.com,http://api.example.com/settings,Blocked,502,512
2026-01-29T10:44:55Z,10.0.0.129,user46@example.com,http://files.example.com/report,Blocked,502,8192
2026-01-29T10:44:56Z,10.0.8.179,user47@example.com,http://files.example.com/report,Blocked,404,512
2026-01-29T10:44:57Z,10.0.4.102,user48@example.com,http://auth.example.com/admin,Allowed,200,8192
2026-01-29T10:44:58Z,10.0.0.160,user49@example.com,http://example.com/home,Allowed,200,1024
2026-01-29T10:44:59Z,10.0.1.151,user50@example.com,http://api.example.com/download,Allowed,200,8192
2026-01-29T10:45:00Z,10.0.1.60,user1@example.com,http://api.example.com/billing,Allowed,200,4096
2026-01-29T10:45:01Z,10.0.2.252,user2@example.com,http://api.example.com/login,Blocked,403,256
2026-01-29T10:45:02Z,10.0.6.86,user3@example.com,http://example.com/admin,Blocked,401,2048
2026-01-29T10:45:03Z,10.0.7.38,user4@example.com,http://cdn.example.com/home,Blocked,404,4096
2026-01-29T10:45:04Z,10.0.0.224,user5@example.com,http://api.example.com/api/v1/items,Allowed,200,8192
2026-01-29T10:45:05Z,10.0.6.217,user6@example.com,http://example.com/billing,Allowed,200,512
2026-01-29T10:45:06Z,10.0.4.153,user7@example.com,http://files.example.com/login,Blocked,404,16384
2026-01-29T10:45:07Z,10.0.8.38,user8@example.com,http://example.com/api/v1/items,Blocked,500,2048
2026-01-29T10:45:08Z,10.0.6.133,user9@example.com,http://example.com/report,Allowed,200,8192
2026-01-29T10:45:09Z,10.0.6.243,user10@example.com,http://cdn.example.com/settings,Blocked,404,16384
2026-01-29T10:45:10Z,10.0.4.239,user11@example.com,http://files.example.com/settings,Allowed,200,4096
2026-01-29T10:45:11Z,10.0.5.151,user12@example.com,http://cdn.example.com/download,Allowed,200,256
2026-01-29T10:45:12Z,10.0.9.35,user13@example.com,http://files.example.com/admin,Blocked,500,4096
2026-01-29T10:45:13Z,10.0.3.179,user14@example.com,http://auth.example.com/login,Allowed,200,256
2026-01-29T10:45:14Z,10.0.7.21,user15@example.com,http://auth.example.com/login,Blocked,502,8192
2026-01-29T10:45:15Z,10.0.3.108,user16@example.com,http://cdn.example.com/report,Allowed,200,256
2026-01-29T10:45:16Z,10.0.8.149,user17@example.com,http://cdn.example.com/download,Allowed,200,8192
2026-01-29T10:45:17Z,10.0.7.2,user18@example.com,http://example.com/login,Allowed,200,2048
2026-01-29T10:45:18Z,10.0.8.249,user19@example.com,http://files.example.com/api/v1/items,Allowed,200,2048
2026-01-29T10:45:19Z,10.0.6.97,user20@example.com,http://cdn.example.com/settings,Blocked,500,8192
2026-01-29T10:45:20Z,10.0.0.84,user21@example.com,http://auth.example.com/api/v1/items,Allowed,200,2048
2026-01-29T10:45:21Z,10.0.5.109,user22@example.com,http://cdn.example.com/billing,Blocked,403,128
2026-01-29T10:45:22Z,10.0.9.116,user23@example.com,http://cdn.example.com/download,Allowed,200,128
2026-01-29T10:45:23Z,10.0.6.34,user24@example.com,http://api.example.com/download,Blocked,404,8192
2026-01-29T10:45:24Z,10.0.2.219,user25@example.com,http://api.example.com/settings,Blocked,401,128
2026-01-29T10:45:25Z,10.0.1.102,user26@example.com,http://cdn.example.com/download,Allowed,200,128
2026-01-29T10:45:26Z,10.0.6.42,user27@example.com,http://api.example.com/home,Allowed,200,2048
2026-01-29T10:45:27Z,10.0.2.247,user28@example.com,http://auth.example.com/settings,Blocked,500,2048
2026-01-29T10:45:28Z,10.0.6.35,user29@example.com,http://cdn.example.com/home,Allowed,200,256
2026-01-29T10:45:29Z,10.0.1.46,user30@example.com,http://cdn.example.com/home,Blocked,403,2048
2026-01-29T10:45:30Z,10.0.8.205,user31@example.com,http://files.example.com/settings,Allowed,200,128
2026-01-29T10:45:31Z,10.0.1.122,user32@example.com,http://files.example.com/settings,Blocked,500,512
2026-01-29T10:45:32Z,10.0.3.224,user33@example.com,http://example.com/admin,Blocked,500,128
2026-01-29T10:45:33Z,10.0.4.115,user34@example.com,http://api.example.com/settings,Allowed,200,8192
2026-01-29T10:45:34Z,10.0.1.38,user35@example.com,http://example.com/admin,Allowed,200,2048
2026-01-29T10:45:35Z,10.0.3.189,user36@example.com,http://auth.example.com/download,Blocked,404,4096
2026-01-29T10:45:36Z,10.0.9.187,user37@example.com,http://auth.example.com/login,Blocked,502,4096
2026-01-29T10:45:37Z,10.0.2.95,user38@example.com,http://cdn.example.com/admin,Allowed,200,256
2026-01-29T10:45:38Z,10.0.8.178,user39@example.com,http://api.example.com/download,Blocked,403,2048
2026-01-29T10:45:39Z,10.0.0.9,user40@example.com,http://auth.example.com/api/v1/items,Blocked,403,2048
2026-01-29T10:45:40Z,10.0.7.87,user41@example.com,http://api.example.com/report,Allowed,200,512
2026-01-29T10:45:41Z,10.0.3.40,user42@example.com,http://auth.example.com/api/v1/items,Allowed,200,16384
2026-01-29T10:45:42Z,10.0.7.231,user43@example.com,http://auth.example.com/report,Blocked,401,512
2026-01-29T10:45:43Z,10.0.7.44,user44@example.com,http://example.com/report,Allowed,200,256
2026-01-29T10:45:44Z,10.0.7.91,user45@example.com,http://example.com/login,Blocked,404,1024
2026-01-29T10:45:45Z,10.0.0.66,user46@example.com,http://cdn.example.com/report,Blocked,404,1024
2026-01-29T10:45:46Z,10.0.5.185,user47@example.com,http://files.example.com/admin,Allowed,200,4096
2026-01-29T10:45:47Z,10.0.3.226,user48@example.com,http://cdn.example.com/login,Allowed,200,256
2026-01-29T10:45:48Z,10.0.6.113,user49@example.com,http://auth.example.com/api/v1/items,Blocked,404,4096
2026-01-29T10:45:49Z,10.0.2.72,user50@example.com,http://cdn.example.com/api/v1/items,Blocked,401,2048
2026-01-29T10:45:50Z,10.0.6.14,user1@example.com,http://files.example.com/report,Allowed,200,16384
2026-01-29T10:45:51Z,10.0.9.159,user2@example.com,http://api.example.com/billing,Allowed,200,4096
2026-01-29T10:45:52Z,10.0.3.165,user3@example.com,http://files.example.com/home,Blocked,502,16384
2026-01-29T10:45:53Z,10.0.8.132,user4@example.com,http://cdn.example.com/settings,Blocked,502,512
2026-01-29T10:45:54Z,10.0.9.16,user5@example.com,http://cdn.example.com/download,Allowed,200,16384
2026-01-29T10:45:55Z,10.0.1.71,user6@example.com,http://auth.example.com/admin,Blocked,404,1024
2026-01-29T10:45:56Z,10.0.0.208,user7@example.com,http://example.com/settings,Allowed,200,2048
2026-01-29T10:45:57Z,10.0.2.232,user8@example.com,http://api.example.com/report,Allowed,200,1024
2026-01-29T10:45:58Z,10.0.3.146,user9@example.com,http://example.com/admin,Blocked,502,16384
2026-01-29T10:45:59Z,10.0.0.101,user10@example.com,http://api.example.com/report,Blocked,502,128
2026-01-29T10:46:00Z,10.0.9.143,user11@example.com,http://api.example.com/admin,Allowed,200,128
2026-01-29T10:46:01Z,10.0.1.4,user12@example.com,http://api.example.com/report,Allowed,200,128
2026-01-29T10:46:02Z,10.0.1.178,user13@example.com,http://files.example.com/settings,Blocked,404,8192
2026-01-29T10:46:03Z,10.0.1.12,user14@example.com,http://example.com/billing,Allowed,200,128
2026-01-29T10:46:04Z,10.0.8.22,user15@example.com,http://cdn.example.com/report,Blocked,404,256
2026-01-29T10:46:05Z,10.0.4.16,user16@example.com,http://api.example.com/api/v1/items,Allowed,200,256
2026-01-29T10:46:06Z,10.0.9.131,user17@example.com,http://example.com/billing,Blocked,404,512
2026-01-29T10:46:07Z,10.0.3.81,user18@example.com,http://cdn.example.com/settings,Allowed,200,128
2026-01-29T10:46:08Z,10.0.0.51,user19@example.com,http://example.com/billing,Allowed,200,128
2026-01-29T10:46:09Z,10.0.5.210,user20@example.com,http://cdn.example.com/download,Blocked,500,256
2026-01-29T10:46:10Z,10.0.5.6,user21@example.com,http://example.com/settings,Blocked,404,8192
2026-01-29T10:46:11Z,10.0.4.24,user22@example.com,http://example.com/login,Blocked,403,2048
2026-01-29T10:46:12Z,10.0.1.182,user23@example.com,http://example.com/report,Allowed,200,16384
2026-01-29T10:46:13Z,10.0.8.83,user24@example.com,http://example.com/settings,Blocked,500,128
2026-01-29T10:46:14Z,10.0.8.158,user25@example.com,http://example.com/download,Blocked,404,8192
2026-01-29T10:46:15Z,10.0.8.52,user26@example.com,http://cdn.example.com/admin,Blocked,502,8192
2026-01-29T10:46:16Z,10.0.2.100,user27@example.com,http://files.example.com/billing,Blocked,502,1024
2026-01-29T10:46:17Z,10.0.8.111,user28@example.com,http://files.example.com/home,Blocked,502,16384
2026-01-29T10:46:18Z,10.0.9.19,user29@example.com,http://cdn.example.com/login,Blocked,404,512
2026-01-29T10:46:19Z,10.0.5.117,user30@example.com,http://example.com/billing,Allowed,200,1024
2026-01-29T10:46:20Z,10.0.2.6,user31@example.com,http://example.com/admin,Blocked,403,16384
2026-01-29T10:46:21Z,10.0.8.148,user32@example.com,http://files.example.com/admin,Allowed,200,2048
2026-01-29T10:46:22Z,10.0.1.142,user33@example.com,http://example.com/download,Allowed,200,16384
2026-01-29T10:46:23Z,10.0.5.86,user34@example.com,http://files.example.com/download,Blocked,500,16384
2026-01-29T10:46:24Z,10.0.7.75,user35@example.com,http://example.com/admin,Blocked,401,8192
2026-01-29T10:46:25Z,10.0.9.48,user36@example.com,http://example.com/home,Blocked,401,256
2026-01-29T10:46:26Z,10.0.9.183,user37@example.com,http://files.example.com/settings,Blocked,404,2048
2026-01-29T10:46:27Z,10.0.2.42,user38@example.com,http://api.example.com/billing,Blocked,502,256
2026-01-29T10:46:28Z,10.0.7.14,user39@example.com,http://cdn.example.com/download,Allowed,200,256
2026-01-29T10:46:29Z,10.0.8.89,user40@example.com,http://cdn.example.com/download,Allowed,200,4096
2026-01-29T10:46:30Z,10.0.6.200,user41@example.com,http://files.example.com/admin,Allowed,200,512
2026-01-29T10:46:31Z,10.0.5.128,user42@example.com,http://example.com/login,Allowed,200,8192
2026-01-29T10:46:32Z,10.0.3.237,user43@example.com,http://cdn.example.com/settings,Allowed,200,16384
2026-01-29T10:46:33Z,10.0.2.55,user44@example.com,http://api.example.com/api/v1/items,Allowed,200,512
2026-01-29T10:46:34Z,10.0.8.157,user45@example.com,http://cdn.example.com/api/v1/items,Allowed,200,256
2026-01-29T10:46:35Z,10.0.7.134,user46@example.com,http://files.example.com/admin,Blocked,401,16384
2026-01-29T10:46:36Z,10.0.3.24,user47@example.com,http://api.example.com/settings,Blocked,404,4096
2026-01-29T10:46:37Z,10.0.0.124,user48@example.com,http://example.com/login,Blocked,502,128
2026-01-29T10:46:38Z,10.0.1.30,user49@example.com,http://files.example.com/download,Allowed,200,16384
2026-01-29T10:46:39Z,10.0.1.252,user50@example.com,http://example.com/download,Blocked,404,256
2026-01-29T10:46:40Z,10.0.0.191,user1@example.com,http://cdn.example.com/report,Allowed,200,512
2026-01-29T10:46:41Z,10.0.3.12,user2@example.com,http://example.com/billing,Blocked,404,4096
2026-01-29T10:46:42Z,10.0.0.2,user3@example.com,http://auth.example.com/api/v1/items,Blocked,502,2048
2026-01-29T10:46:43Z,10.0.8.183,user4@example.com,http://cdn.example.com/api/v1/items,Allowed,200,16384
2026-01-29T10:46:44Z,10.0.6.152,user5@example.com,http://files.example.com/report,Blocked,403,512
2026-01-29T10:46:45Z,10.0.9.66,user6@example.com,http://cdn.example.com/billing,Blocked,404,256
2026-01-29T10:46:46Z,10.0.9.204,user7@example.com,http://files.example.com/admin,Allowed,200,2048
2026-01-29T10:46:47Z,10.0.8.22,user8@example.com,http://api.example.com/home,Blocked,401,4096
2026-01-29T10:46:48Z,10.0.0.40,user9@example.com,http://cdn.example.com/settings,Allowed,200,256
2026-01-29T10:46:49Z,10.0.7.229,user10@example.com,http://cdn.example.com/report,Blocked,500,2048
2026-01-29T10:46:50Z,10.0.8.196,user11@example.com,http://api.example.com/download,Blocked,404,128
2026-01-29T10:46:51Z,10.0.6.221,user12@example.com,http://cdn.example.com/settings,Blocked,404,16384
2026-01-29T10:46:52Z,10.0.3.151,user13@example.com,http://files.example.com/report,Blocked,401,1024
2026-01-29T10:46:53Z,10.0.8.78,user14@example.com,http://api.example.com/download,Blocked,404,2048
2026-01-29T10:46:54Z,10.0.6.235,user15@example.com,http://api.example.com/login,Blocked,403,128
2026-01-29T10:46:55Z,10.0.7.209,user16@example.com,http://auth.example.com/api/v1/items,Blocked,404,4096
2026-01-29T10:46:56Z,10.0.7.159,user17@example.com,http://cdn.example.com/download,Blocked,403,8192
2026-01-29T10:46:57Z,10.0.2.53,user18@example.com,http://files.example.com/admin,Allowed,200,4096
2026-01-29T10:46:58Z,10.0.5.28,user19@example.com,http://example.com/billing,Allowed,200,256
2026-01-29T10:46:59Z,10.0.3.26,user20@example.com,http://example.com/home,Blocked,502,8192
2026-01-29T10:47:00Z,10.0.1.154,user21@example.com,http://example.com/admin,Blocked,401,16384
2026-01-29T10:47:01Z,10.0.6.14,user22@example.com,http://api.example.com/admin,Blocked,404,4096
2026-01-29T10:47:02Z,10.0.3.81,user23@example.com,http://cdn.example.com/home,Allowed,200,256
2026-01-29T10:47:03Z,10.0.2.47,user24@example.com,http://auth.example.com/download,Allowed,200,128
2026-01-29T10:47:04Z,10.0.2.221,user25@example.com,http://auth.example.com/login,Blocked,403,256
2026-01-29T10:47:05Z,10.0.5.55,user26@example.com,http://api.example.com/download,Blocked,500,4096
2026-01-29T10:47:06Z,10.0.0.113,user27@example.com,http://cdn.example.com/login,Allowed,200,16384
2026-01-29T10:47:07Z,10.0.3.217,user28@example.com,http://api.example.com/billing,Blocked,403,4096
2026-01-29T10:47:08Z,10.0.0.234,user29@example.com,http://api.example.com/home,Allowed,200,8192
2026-01-29T10:47:09Z,10.0.4.246,user30@example.com,http://files.example.com/report,Allowed,200,1024
2026-01-29T10:47:10Z,10.0.9.31,user31@example.com,http://example.com/api/v1/items,Allowed,200,128
2026-01-29T10:47:11Z,10.0.3.110,user32@example.com,http://example.com/api/v1/items,Allowed,200,2048
2026-01-29T10:47:12Z,10.0.9.233,user33@example.com,http://example.com/report,Allowed,200,4096
2026-01-29T10:47:13Z,10.0.5.195,user34@example.com,http://api.example.com/download,Allowed,200,128
2026-01-29T10:47:14Z,10.0.5.100,user35@example.com,http://example.com/login,Blocked,404,16384
2026-01-29T10:47:15Z,10.0.9.241,user36@example.com,http://files.example.com/login,Blocked,404,8192
2026-01-29T10:47:16Z,10.0.8.16,user37@example.com,http://example.com/settings,Blocked,500,2048
2026-01-29T10:47:17Z,10.0.0.200,user38@example.com,http://api.example.com/billing,Allowed,200,1024
2026-01-29T10:47:18Z,10.0.3.146,user39@example.com,http://cdn.example.com/api/v1/items,Allowed,200,128
2026-01-29T10:47:19Z,10.0.0.101,user40@example.com,http://auth.example.com/billing,Allowed,200,4096
2026-01-29T10:47:20Z,10.0.5.3,user41@example.com,http://api.example.com/admin,Allowed,200,256
2026-01-29T10:47:21Z,10.0.7.55,user42@example.com,http://auth.example.com/download,Allowed,200,8192
2026-01-29T10:47:22Z,10.0.2.74,user43@example.com,http://example.com/billing,Allowed,200,128
2026-01-29T10:47:23Z,10.0.2.170,user44@example.com,http://files.example.com/admin,Allowed,200,2048
2026-01-29T10:47:24Z,10.0.5.220,user45@example.com,http://example.com/home,Allowed,200,128
2026-01-29T10:47:25Z,10.0.6.215,user46@example.com,http://example.com/download,Allowed,200,8192
2026-01-29T10:47:26Z,10.0.8.65,user47@example.com,http://api.example.com/login,Allowed,200,256
2026-01-29T10:47:27Z,10.0.6.101,user48@example.com,http://auth.example.com/report,Allowed,200,2048
2026-01-29T10:47:28Z,10.0.5.246,user49@example.com,http://auth.example.com/download,Blocked,403,512
2026-01-29T10:47:29Z,10.0.1.44,user50@example.com,http://files.example.com/settings,Allowed,200,8192
2026-01-29T10:47:30Z,10.0.0.60,user1@example.com,http://api.example.com/settings,Allowed,200,512
2026-01-29T10:47:31Z,10.0.7.95,user2@example.com,http://cdn.example.com/admin,Blocked,401,16384
2026-01-29T10:47:32Z,10.0.7.228,user3@example.com,http://example.com/admin,Blocked,500,256
2026-01-29T10:47:33Z,10.0.1.206,user4@example.com,http://cdn.example.com/admin,Blocked,502,128
2026-01-29T10:47:34Z,10.0.2.49,user5@example.com,http://auth.example.com/admin,Allowed,200,256
2026-01-29T10:47:35Z,10.0.5.233,user6@example.com,http://files.example.com/home,Allowed,200,4096
2026-01-29T10:47:36Z,10.0.9.25,user7@example.com,http://auth.example.com/home,Blocked,502,8192
2026-01-29T10:47:37Z,10.0.3.138,user8@example.com,http://cdn.example.com/download,Blocked,403,16384
2026-01-29T10:47:38Z,10.0.7.43,user9@example.com,http://example.com/settings,Allowed,200,4096
2026-01-29T10:47:39Z,10.0.3.123,user10@example.com,http://files.example.com/report,Blocked,502,8192
2026-01-29T10:47:40Z,10.0.9.242,user11@example.com,http://api.example.com/billing,Blocked,502,2048
2026-01-29T10:47:41Z,10.0.5.247,user12@example.com,http://cdn.example.com/login,Blocked,502,512
2026-01-29T10:47:42Z,10.0.2.185,user13@example.com,http://auth.example.com/admin,Allowed,200,512
2026-01-29T10:47:43Z,10.0.8.55,user14@example.com,http://files.example.com/api/v1/items,Allowed,200,512
2026-01-29T10:47:44Z,10.0.2.16,user15@example.com,http://cdn.example.com/home,Blocked,401,16384
2026-01-29T10:47:45Z,10.0.4.168,user16@example.com,http://api.example.com/admin,Allowed,200,8192
2026-01-29T10:47:46Z,10.0.5.148,user17@example.com,http://files.example.com/report,Allowed,200,128
2026-01-29T10:47:47Z,10.0.2.10,user18@example.com,http://api.example.com/login,Allowed,200,1024
2026-01-29T10:47:48Z,10.0.2.34,user19@example.com,http://auth.example.com/billing,Allowed,200,256
2026-01-29T10:47:49Z,10.0.3.96,user20@example.com,http://api.example.com/login,Blocked,502,256
2026-01-29T10:47:50Z,10.0.6.86,user21@example.com,http://example.com/settings,Blocked,404,1024
2026-01-29T10:47:51Z,10.0.0.175,user22@example.com,http://example.com/download,Blocked,500,16384
2026-01-29T10:47:52Z,10.0.7.92,user23@example.com,http://auth.example.com/home,Allowed,200,256
2026-01-29T10:47:53Z,10.0.0.167,user24@example.com,http://api.example.com/home,Allowed,200,16384
2026-01-29T10:47:54Z,10.0.4.97,user25@example.com,http://files.example.com/login,Blocked,502,1024
2026-01-29T10:47:55Z,10.0.1.242,user26@example.com,http://example.com/api/v1/items,Blocked,502,2048
2026-01-29T10:47:56Z,10.0.1.159,user27@example.com,http://auth.example.com/settings,Allowed,200,256
2026-01-29T10:47:57Z,10.0.3.241,user28@example.com,http://example.com/settings,Allowed,200,128
2026-01-29T10:47:58Z,10.0.5.104,user29@example.com,http://files.example.com/download,Blocked,404,16384
2026-01-29T10:47:59Z,10.0.0.99,user30@example.com,http://api.example.com/settings,Allowed,200,8192
2026-01-29T10:48:00Z,10.0.5.93,user31@example.com,http://example.com/api/v1/items,Blocked,401,2048
2026-01-29T10:48:01Z,10.0.0.113,user32@example.com,http://auth.example.com/settings,Blocked,401,1024
2026-01-29T10:48:02Z,10.0.3.146,user33@example.com,http://auth.example.com/download,Blocked,401,8192
2026-01-29T10:48:03Z,10.0.2.117,user34@example.com,http://api.example.com/admin,Blocked,404,512
2026-01-29T10:48:04Z,10.0.6.226,user35@example.com,http://example.com/home,Allowed,200,2048
2026-01-29T10:48:05Z,10.0.3.202,user36@example.com,http://auth.example.com/admin,Blocked,502,4096
2026-01-29T10:48:06Z,10.0.4.173,user37@example.com,http://api.example.com/home,Blocked,502,16384
2026-01-29T10:48:07Z,10.0.9.244,user38@example.com,http://files.example.com/home,Allowed,200,1024
2026-01-29T10:48:08Z,10.0.4.233,user39@example.com,http://example.com/settings,Allowed,200,1024
2026-01-29T10:48:09Z,10.0.8.87,user40@example.com,http://api.example.com/admin,Blocked,500,512
2026-01-29T10:48:10Z,10.0.5.171,user41@example.com,http://example.com/download,Allowed,200,1024
2026-01-29T10:48:11Z,10.0.4.244,user42@example.com,http://api.example.com/login,Allowed,200,256
2026-01-29T10:48:12Z,10.0.5.218,user43@example.com,http://files.example.com/billing,Allowed,200,4096
2026-01-29T10:48:13Z,10.0.4.95,user44@example.com,http://auth.example.com/settings,Blocked,500,4096
2026-01-29T10:48:14Z,10.0.7.103,user45@example.com,http://files.example.com/api/v1/items,Allowed,200,4096
2026-01-29T10:48:15Z,10.0.3.112,user46@example.com,http://cdn.example.com/billing,Blocked,404,8192
2026-01-29T10:48:16Z,10.0.9.199,user47@example.com,http://files.example.com/settings,Blocked,404,1024
2026-01-29T10:48:17Z,10.0.4.33,user48@example.com,http://example.com/admin,Blocked,401,4096
2026-01-29T10:48:18Z,10.0.0.138,user49@example.com,http://example.com/download,Blocked,502,256
2026-01-29T10:48:19Z,10.0.5.48,user50@example.com,http://auth.example.com/admin,Blocked,403,8192
2026-01-29T10:48:20Z,10.0.6.78,user1@example.com,http://auth.example.com/admin,Allowed,200,128
2026-01-29T10:48:21Z,10.0.7.223,user2@example.com,http://cdn.example.com/admin,Blocked,403,256
2026-01-29T10:48:22Z,10.0.4.47,user3@example.com,http://auth.example.com/home,Allowed,200,2048
2026-01-29T10:48:23Z,10.0.8.150,user4@example.com,http://api.example.com/report,Blocked,404,256
2026-01-29T10:48:24Z,10.0.4.199,user5@example.com,http://cdn.example.com/api/v1/items,Allowed,200,16384
2026-01-29T10:48:25Z,10.0.9.106,user6@example.com,http://api.example.com/billing,Allowed,200,128
2026-01-29T10:48:26Z,10.0.0.137,user7@example.com,http://example.com/billing,Allowed,200,512
2026-01-29T10:48:27Z,10.0.1.21,user8@example.com,http://cdn.example.com/billing,Blocked,502,2048
2026-01-29T10:48:28Z,10.0.5.41,user9@example.com,http://api.example.com/download,Allowed,200,8192
2026-01-29T10:48:29Z,10.0.8.205,user10@example.com,http://auth.example.com/api/v1/items,Blocked,500,128
2026-01-29T10:48:30Z,10.0.1.128,user11@example.com,http://api.example.com/admin,Blocked,502,8192
2026-01-29T10:48:31Z,10.0.5.225,user12@example.com,http://api.example.com/report,Blocked,500,16384
2026-01-29T10:48:32Z,10.0.2.148,user13@example.com,http://auth.example.com/settings,Blocked,404,1024
2026-01-29T10:48:33Z,10.0.3.120,user14@example.com,http://example.com/home,Allowed,200,128
2026-01-29T10:48:34Z,10.0.5.209,user15@example.com,http://api.example.com/billing,Allowed,200,4096
2026-01-29T10:48:35Z,10.0.5.167,user16@example.com,http://files.example.com/login,Allowed,200,512
2026-01-29T10:48:36Z,10.0.7.220,user17@example.com,http://api.example.com/admin,Blocked,401,512
2026-01-29T10:48:37Z,10.0.5.119,user18@example.com,http://api.example.com/home,Allowed,200,2048
2026-01-29T10:48:38Z,10.0.3.248,user19@example.com,http://files.example.com/home,Blocked,404,256
2026-01-29T10:48:39Z,10.0.7.43,user20@example.com,http://example.com/report,Allowed,200,8192
2026-01-29T10:48:40Z,10.0.9.89,user21@example.com,http://cdn.example.com/admin,Allowed,200,128
2026-01-29T10:48:41Z,10.0.9.166,user22@example.com,http://api.example.com/billing,Blocked,403,512
2026-01-29T10:48:42Z,10.0.5.248,user23@example.com,http://files.example.com/download,Allowed,200,512
2026-01-29T10:48:43Z,10.0.2.39,user24@example.com,http://auth.example.com/report,Blocked,502,512
2026-01-29T10:48:44Z,10.0.0.74,user25@example.com,http://cdn.example.com/billing,Blocked,403,1024
2026-01-29T10:48:45Z,10.0.2.59,user26@example.com,http://auth.example.com/settings,Blocked,502,4096
2026-01-29T10:48:46Z,10.0.0.121,user27@example.com,http://auth.example.com/home,Blocked,502,16384
2026-01-29T10:48:47Z,10.0.0.131,user28@example.com,http://api.example.com/settings,Allowed,200,512
2026-01-29T10:48:48Z,10.0.3.98,user29@example.com,http://example.com/home,Blocked,500,256
2026-01-29T10:48:49Z,10.0.2.102,user30@example.com,http://example.com/download,Blocked,502,512
2026-01-29T10:48:50Z,10.0.1.247,user31@example.com,http://auth.example.com/settings,Blocked,502,2048
2026-01-29T10:48:51Z,10.0.6.123,user32@example.com,http://api.example.com/download,Blocked,401,512
2026-01-29T10:48:52Z,10.0.2.54,user33@example.com,http://api.example.com/admin,Allowed,200,128
2026-01-29T10:48:53Z,10.0.1.194,user34@example.com,http://files.example.com/api/v1/items,Allowed,200,4096
2026-01-29T10:48:54Z,10.0.8.254,user35@example.com,http://files.example.com/admin,Allowed,200,4096
2026-01-29T10:48:55Z,10.0.6.15,user36@example.com,http://auth.example.com/admin,Allowed,200,4096
2026-01-29T10:48:56Z,10.0.0.231,user37@example.com,http://auth.example.com/report,Allowed,200,256
2026-01-29T10:48:57Z,10.0.1.137,user38@example.com,http://example.com/api/v1/items,Blocked,500,2048
2026-01-29T10:48:58Z,10.0.1.212,user39@example.com,http://api.example.com/login,Blocked,403,1024
2026-01-29T10:48:59Z,10.0.8.244,user40@example.com,http://cdn.example.com/home,Allowed,200,128
2026-01-29T10:49:00Z,10.0.1.57,user41@example.com,http://auth.example.com/admin,Allowed,200,2048
2026-01-29T10:49:01Z,10.0.6.59,user42@example.com,http://files.example.com/billing,Blocked,404,256
2026-01-29T10:49:02Z,10.0.5.188,user43@example.com,http://cdn.example.com/billing,Blocked,403,4096
2026-01-29T10:49:03Z,10.0.4.146,user44@example.com,http://example.com/admin,Blocked,403,256
2026-01-29T10:49:04Z,10.0.6.251,user45@example.com,http://cdn.example.com/home,Blocked,403,4096
2026-01-29T10:49:05Z,10.0.6.70,user46@example.com,http://example.com/home,Allowed,200,4096
2026-01-29T10:49:06Z,10.0.7.141,user47@example.com,http://auth.example.com/download,Allowed,200,16384
2026-01-29T10:49:07Z,10.0.0.208,user48@example.com,http://api.example.com/login,Allowed,200,8192
2026-01-29T10:49:08Z,10.0.2.171,user49@example.com,http://example.com/home,Allowed,200,512
2026-01-29T10:49:09Z,10.0.1.39,user50@example.com,http://cdn.example.com/home,Allowed,200,8192
2026-01-29T10:49:10Z,10.0.9.104,user1@example.com,http://auth.example.com/billing,Allowed,200,16384
2026-01-29T10:49:11Z,10.0.3.19,user2@example.com,http://api.example.com/settings,Blocked,500,1024
2026-01-29T10:49:12Z,10.0.1.205,user3@example.com,http://files.example.com/admin,Blocked,500,8192
2026-01-29T10:49:13Z,10.0.0.118,user4@example.com,http://cdn.example.com/billing,Blocked,403,1024
2026-01-29T10:49:14Z,10.0.3.241,user5@example.com,http://files.example.com/api/v1/items,Allowed,200,256
2026-01-29T10:49:15Z,10.0.6.85,user6@example.com,http://cdn.example.com/report,Blocked,502,4096
2026-01-29T10:49:16Z,10.0.2.60,user7@example.com,http://example.com/admin,Allowed,200,256
2026-01-29T10:49:17Z,10.0.9.18,user8@example.com,http://cdn.example.com/login,Blocked,500,8192
2026-01-29T10:49:18Z,10.0.4.73,user9@example.com,http://files.example.com/billing,Blocked,500,128
